Year,Month (number),Hour,Sum(WindSpeed),Sum(ActivePower)
2018,12,22,37.25803931,3081.663081
2018,12,23,37.35870126,3259.616495
2018,12,0,32.20554163,1808.722065
2018,12,1,26.80539384,891.32044
2018,12,2,18.75214144,75.5169761
2018,12,3,19.76465963,-31.20897081
2018,12,4,21.88667902,418.3181849
2018,12,5,20.69480724,27.91775291
2018,12,6,17.50069548,-33.37600703
2018,12,7,19.71106794,122.6952679
2018,12,8,17.86555411,-27.33775027
2018,12,9,19.22248617,65.07057093
2018,12,10,18.42011761,60.25933046
2018,12,11,17.18287461,57.93840435
2018,12,12,21.32777905,299.3585954
2018,12,13,20.1491791,148.2946524
2018,12,14,23.37282397,529.0224789
2018,12,15,33.16844366,2254.580611
2018,12,16,22.0833584,1512.758663
2018,12,17,34.48955406,2590.42919
2018,12,18,38.74169409,3805.023115
2018,12,19,45.11157001,6533.573436
2018,12,20,49.45386948,8107.592318
2018,12,21,48.50119591,7455.002674
2018,12,22,41.68283386,4622.52905
2018,12,23,36.99926186,2873.016359
2019,1,0,36.34355908,2659.86436
2019,1,1,32.68986613,1900.150095
2019,1,2,26.65345393,974.674313
2019,1,3,23.11265171,611.0546416
2019,1,4,25.74502395,970.7041594
2019,1,5,26.51810894,1150.217113
2019,1,6,24.2999944,708.5137025
2019,1,7,25.41472395,1015.295055
2019,1,8,23.07310443,457.3443183
2019,1,9,24.76149922,792.0564175
2019,1,10,26.04030401,1159.311254
2019,1,11,26.13657397,935.6796646
2019,1,12,29.69842869,1561.499514
2019,1,13,39.14472897,3900.064767
2019,1,14,40.4103721,4154.885761
2019,1,15,35.54817409,2684.50062
2019,1,16,39.06405914,3803.497543
2019,1,17,43.73257243,5512.30008
2019,1,18,45.12530799,6068.777963
2019,1,19,44.77129934,5739.816459
2019,1,20,40.32331892,4212.009039
2019,1,21,41.19205369,4349.394413
2019,1,22,41.15798885,4215.463582
2019,1,23,39.11661442,3625.143819
2019,1,0,36.01160386,2690.198606
2019,1,1,35.56848415,2567.320295
2019,1,2,24.06814075,627.8652279
2019,1,3,14.50340922,239.8321855
2019,1,4,5.964453193,497.2417053
2019,1,5,23.9319824,2335.872007
2019,1,6,25.78777817,2093.918808
2019,1,7,27.64357394,1851.96561
2019,1,8,29.49936972,1610.012412
2019,1,9,26.44916777,1244.207346
2019,1,10,26.54230394,1310.870872
2019,1,11,25.41680394,1005.795296
2019,1,12,23.26057583,1062.659567
2019,1,13,24.90584465,1253.287768
2019,1,14,37.18695888,3278.475969
2019,1,15,44.16352812,5007.207474
2019,1,16,28.36504868,3102.373483
2019,1,17,27.96046415,3133.80385
2019,1,18,38.28144329,3742.785284
2019,1,19,37.69781288,3351.881934
2019,1,20,34.14157904,2469.805115
2019,1,21,30.98409449,1610.261428
2019,1,22,32.83934384,1847.926311
2019,1,23,33.27911514,1940.1678
2019,1,0,32.22440997,1776.59594
2019,1,1,32.62626504,1909.956173
2019,1,2,22.81385134,556.2577579
2019,1,3,17.85374978,24.60996139
2019,1,4,21.8316519,458.5352723
2019,1,5,19.68225901,91.76633605
2019,1,6,19.39494516,54.77307925
2019,1,7,20.6520841,174.9371525
2019,1,8,23.10341413,579.0636743
2019,1,9,25.21087393,940.1352011
2019,1,10,25.65754456,1045.822022
2019,1,11,32.87600156,2662.712898
2019,1,12,27.98696895,1331.000623
2019,1,13,29.34943807,1390.731055
2019,1,14,36.56871101,3075.612433
2019,1,15,41.67809874,4282.625622
2019,1,16,43.11101868,4706.83278
2019,1,17,41.79882526,4767.536312
2019,1,18,37.81159879,3754.850703
2019,1,19,41.08466234,4386.06503
2019,1,20,41.25218893,4297.558648
2019,1,21,39.50909898,3637.379092
2019,1,22,33.97892074,2082.942264
2019,1,23,24.18601898,629.9300288
2019,1,0,35.4604867,2412.866082
2019,1,1,34.42625401,2211.224142
2019,1,2,27.70331886,1201.922661
2019,1,3,25.97857408,1041.619225
2019,1,4,24.52862037,881.2509247
2019,1,5,29.36291899,1927.236716
2019,1,6,31.83179516,2488.492309
2019,1,7,31.87769402,2405.454204
2019,1,8,34.51803068,3063.166324
2019,1,9,37.21295367,3721.427718
2019,1,10,18.49871572,2005.946315
2019,1,11,40.29083333,4695.962731
2019,1,12,36.39199842,4732.990351
2019,1,13,46.39116024,7435.026263
2019,1,14,36.62779754,4723.00168
2019,1,15,40.69433387,4406.215954
2019,1,16,39.6381487,3915.541354
2019,1,17,27.66780746,2936.724989
2019,1,18,26.24672669,2299.51037
2019,1,19,37.41108314,2924.96554
2019,1,20,40.29122873,3783.744784
2019,1,21,37.97213507,3173.561292
2019,1,22,29.91485161,1444.31111
2019,1,23,25.39243115,690.2863629
2019,1,0,21.47424913,229.6906286
2019,1,1,16.86476093,-30.54174399
2019,1,2,15.84398412,-31.28023507
2019,1,3,15.22517138,-31.66902398
2019,1,4,21.63733454,376.1661357
2019,1,5,29.79058529,1850.975036
2019,1,6,30.90212793,2091.981901
2019,1,7,26.74649602,1360.527811
2019,1,8,28.73739394,1864.368452
2019,1,9,31.59942898,2372.473798
2019,1,10,29.22099657,1847.938193
2019,1,11,33.61605921,2543.687759
2019,1,12,43.16080181,5733.94373
2019,1,13,45.71498573,6629.421356
2019,1,14,45.37198633,6454.797552
2019,1,15,49.83948001,8743.900245
2019,1,16,53.18382663,10075.24863
2019,1,17,32.93344429,5490.473782
2019,1,18,42.3555833,4847.316147
2019,1,19,44.49267344,5635.504194
2019,1,20,43.47662924,4931.33272
2019,1,21,45.31478552,5860.541848
2019,1,22,40.85929152,3941.78692
2019,1,23,38.79448447,3236.516463
2019,1,0,31.04235662,1650.624475
2019,1,1,34.01934162,2186.628551
2019,1,2,31.0487789,1599.936953
2019,1,3,25.37892393,906.1672076
2019,1,4,29.58796246,1782.230159
2019,1,5,33.91055906,2853.035662
2019,1,6,28.35818633,1451.75298
2019,1,7,25.59797738,884.9581714
2019,1,8,26.82081175,1116.438333
2019,1,9,24.40416353,800.4243554
2019,1,10,25.90176523,1038.126798
2019,1,11,28.11444914,1398.712092
2019,1,12,33.49874737,2549.542576
2019,1,13,41.54640856,5198.108309
2019,1,14,49.11787717,7981.623597
2019,1,15,40.9721714,6593.51055
2019,1,16,50.84926182,8838.181195
2019,1,17,42.55101059,7518.878915
2019,1,18,25.23905232,3928.027846
2019,1,19,44.51345904,5505.609666
2019,1,20,45.26184206,5776.756576
2019,1,21,41.61825842,4648.230349
2019,1,22,42.82846335,4948.750139
2019,1,23,43.61898556,4997.660518
2019,1,0,32.16110381,1767.493822
2019,1,1,26.25148991,1338.90834
2019,1,2,25.37938334,1164.130392
2019,1,3,24.50727677,989.3524429
2019,1,4,23.6351702,814.5744941
2019,1,5,22.76306364,639.7965454
2019,1,6,23.22072607,357.539494
2019,1,7,23.86952896,668.460034
2019,1,8,25.32144147,845.8473477
2019,1,9,28.07567383,1578.019295
2019,1,10,32.00929148,2435.877855
2019,1,11,34.07222375,2781.992977
2019,1,12,32.38959175,2083.70205
2019,1,13,34.72544859,2639.16762
2019,1,14,38.1692335,3540.61682
2019,1,15,39.35739412,3671.525071
2019,1,16,40.98976377,3906.317293
2019,1,17,37.68866783,4662.807095
2019,1,18,35.23659878,3879.155856
2019,1,19,30.49247107,1614.041811
2019,1,20,27.26710906,1115.793375
2019,1,21,27.10189891,1068.900354
2019,1,22,29.4792087,1284.928202
2019,1,23,28.49784634,1114.73536
2019,1,0,21.08723449,174.5410617
2019,1,1,15.72771425,-31.28637853
2019,1,2,9.804476264,-26.90079462
2019,1,3,8.323900234,-27.15061612
2019,1,4,14.09595052,-29.65059988
2019,1,5,24.90077883,829.7000768
2019,1,6,30.29832891,2107.851252
2019,1,7,26.41215294,930.1059396
2019,1,8,26.23545841,1059.343317
2019,1,9,24.74449336,883.7955974
2019,1,10,23.57775136,718.1095841
2019,1,11,23.52260403,681.1190511
2019,1,12,25.1316388,833.5382957
2019,1,13,30.64575371,1760.495979
2019,1,14,36.97816906,3131.035073
2019,1,15,39.54748222,3754.701084
2019,1,16,44.39754594,6019.681401
2019,1,17,47.84979736,7085.103769
2019,1,18,42.29822529,4509.870631
2019,1,19,36.45856953,3119.045271
2019,1,20,26.52843373,952.2134086
2019,1,21,23.74513488,518.3468355
2019,1,22,23.06176788,500.3398528
2019,1,23,18.28232595,33.42939903
2019,1,0,10.00107467,-28.4555779
2019,1,1,15.30594149,-32.48760891
2019,1,2,18.01268589,-33.83917644
2019,1,3,15.58816926,-32.48396188
2019,1,4,15.45721424,-32.72741686
2019,1,5,20.31928973,232.6086726
2019,1,6,22.09337837,319.8809278
2019,1,7,23.82374645,675.4559048
2019,1,8,24.73302401,770.4035106
2019,1,9,27.79482899,1619.258806
2019,1,10,26.87352478,1213.362822
2019,1,11,27.1172037,1315.159962
2019,1,12,26.84112885,1096.911092
2019,1,13,36.41091906,2954.014191
2019,1,14,42.1550035,4975.213706
2019,1,15,37.20302202,4959.701748
2019,1,16,36.37609815,4461.99464
2019,1,17,43.7729635,5492.405326
2019,1,18,43.85188045,5818.504552
2019,1,19,53.61941626,9868.041296
2019,1,20,17.54790379,3191.312515
2019,1,21,19.38608462,3165.773314
2019,1,22,21.22426546,3140.234113
2019,1,23,23.0624463,3114.694912
2019,1,0,24.90062714,3089.155711
2019,1,1,26.73880798,3063.61651
2019,1,2,28.57698882,3038.077308
2019,1,3,30.41516966,3012.538107
2019,1,4,32.2533505,2986.998906
2019,1,5,34.09153133,2961.459705
2019,1,6,32.10311062,2441.554701
2019,1,7,29.15155382,1764.480082
2019,1,8,26.67431924,1052.173201
2019,1,9,25.74339389,1256.001781
2019,1,10,26.18012115,1142.861711
2019,1,11,28.07565056,1515.293639
2019,1,12,34.35544495,2930.243104
2019,1,13,40.64688867,5001.747517
2019,1,14,46.67787739,6978.62848
2019,1,15,51.06149659,8984.220508
2019,1,16,51.3485627,9169.998919
2019,1,17,49.78188336,8607.181254
2019,1,18,50.02849474,8890.821056
2019,1,19,48.49094978,7831.925231
2019,1,20,50.94082737,8848.977535
2019,1,21,45.58668419,6324.259602
2019,1,22,37.92365894,3102.944851
2019,1,23,27.66573735,1058.380731
2019,1,0,31.3824701,1639.547207
2019,1,1,38.05884985,3160.448174
2019,1,2,20.93617897,401.6998084
2019,1,3,22.73726891,649.1547053
2019,1,4,26.35475017,1222.729202
2019,1,5,23.99848659,768.3143694
2019,1,6,20.89116577,274.2414755
2019,1,7,19.23152662,54.78762557
2019,1,8,16.78195918,-34.47618453
2019,1,9,18.22393906,60.59528626
2019,1,10,22.65705899,587.0011873
2019,1,11,21.64685362,388.0978201
2019,1,12,28.54548583,1386.575276
2019,1,13,38.80137141,3787.743175
2019,1,14,44.90447319,6067.56658
2019,1,15,47.14888231,7320.162132
2019,1,16,48.31261731,7412.767225
2019,1,17,38.72934329,5202.739738
2019,1,18,52.43262341,9303.008117
2019,1,19,46.67024449,6641.844859
2019,1,20,40.16625227,4256.995974
2019,1,21,38.07675624,3348.237973
2019,1,22,41.56811196,4223.158202
2019,1,23,42.62736245,4334.382686
2019,1,0,40.0691889,3890.975503
2019,1,1,37.47726905,2777.020228
2019,1,2,37.69900455,3205.30249
2019,1,3,36.20826986,3331.7864
2019,1,4,34.3548333,2958.464365
2019,1,5,35.85933757,3303.038677
2019,1,6,33.42826384,2742.842352
2019,1,7,27.96682155,1470.103015
2019,1,8,24.94128377,1002.059766
2019,1,9,24.2769128,946.9026594
2019,1,10,26.06691396,1115.220008
2019,1,11,28.51463881,1649.478335
2019,1,12,34.52005515,2670.461641
2019,1,13,42.31007912,5203.234623
2019,1,14,46.00524694,6194.267194
2019,1,15,47.15831745,7132.129281
2019,1,16,41.47637757,7183.415146
2019,1,17,40.91758776,6371.495939
2019,1,18,49.32407735,7994.317384
2019,1,19,53.4598266,9932.44409
2019,1,20,53.66783784,10133.41959
2019,1,21,42.74698299,4739.463209
2019,1,22,33.53101712,2095.56657
2019,1,23,22.61920282,854.9378035
2019,1,0,21.0803634,795.3445227
2019,1,1,19.54152398,735.751242
2019,1,2,18.00268455,676.1579613
2019,1,3,16.46384513,616.5646805
2019,1,4,14.92500571,556.9713998
2019,1,5,13.38616629,497.378119
2019,1,6,11.84732687,437.7848383
2019,1,7,10.30848745,378.1915576
2019,1,8,8.769648025,318.5982768
2019,1,9,7.230808603,259.0049961
2019,1,10,5.691969182,199.4117153
2019,1,11,4.15312976,139.8184346
2019,1,12,32.17622387,2363.318041
2019,1,13,38.84325283,3821.072724
2019,1,14,39.49123358,4256.156132
2019,1,15,43.06769724,5220.145761
2019,1,16,43.99527146,5826.609433
2019,1,17,48.38491997,7701.083593
2019,1,18,49.50250738,8431.07943
2019,1,19,51.407247,8417.39434
2019,1,20,44.20824686,5338.924639
2019,1,21,38.31020918,2894.346743
2019,1,22,36.89101082,2707.486114
2019,1,23,35.15963506,2353.486171
2019,1,0,38.53097925,3190.710977
2019,1,1,37.41641613,2779.658285
2019,1,2,33.70722414,1974.289089
2019,1,3,33.01219893,2369.413663
2019,1,4,29.45814374,1625.58243
2019,1,5,33.22091882,2554.489946
2019,1,6,35.22888067,2877.610539
2019,1,7,30.47277873,1936.941552
2019,1,8,32.73181391,2606.256175
2019,1,9,28.79666381,1530.747201
2019,1,10,33.35228391,2728.840486
2019,1,11,37.34982851,3668.019111
2019,1,12,43.29388738,5119.534623
2019,1,13,46.84144373,6207.64905
2019,1,14,46.83043763,6271.289127
2019,1,15,47.94066176,6908.105042
2019,1,16,46.9199728,5999.997241
2019,1,17,43.51695073,4367.629873
2019,1,18,30.61905931,2287.259115
2019,1,19,31.40783259,1700.560128
2019,1,20,34.63408398,2082.654097
2019,1,21,31.08785382,1533.046377
2019,1,22,28.3626289,1092.046641
2019,1,23,24.06501772,442.0664459
2019,1,0,18.09263152,-27.14433195
2019,1,1,11.45537163,-26.67799715
2019,1,2,10.40269461,-26.35053406
2019,1,3,15.25970313,-30.6033803
2019,1,4,16.0549092,-31.60249581
2019,1,5,18.32820192,62.5348888
2019,1,6,27.17051719,1319.321664
2019,1,7,34.73861967,3053.120892
2019,1,8,37.18237514,3750.456331
2019,1,9,36.3026639,3200.612882
2019,1,10,29.57252387,1843.199984
2019,1,11,29.65748405,1809.301988
2019,1,12,38.65325083,3956.381784
2019,1,13,43.61689828,5151.730061
2019,1,14,42.98899866,4970.071085
2019,1,15,45.66403952,5544.600016
2019,1,16,41.61481575,4108.431245
2019,1,17,39.46788542,3529.914552
2019,1,18,36.15145975,2658.360476
2019,1,19,30.13950638,1361.663494
2019,1,20,34.96552029,2398.965703
2019,1,21,36.84075677,2642.654933
2019,1,22,30.55236859,1452.363899
2019,1,23,30.29970731,1438.202387
2019,1,0,22.11587837,368.8958435
2019,1,1,11.5637344,210.7156682
2019,1,2,8.658572933,156.6370613
2019,1,3,5.753411467,102.5584544
2019,1,4,2.84825,48.4798475
2019,1,5,20.99071824,812.102178
2019,1,6,28.56332397,1632.117687
2019,1,7,27.92555559,1297.55582
2019,1,8,28.48168184,1413.705399
2019,1,9,28.48747486,1462.441091
2019,1,10,24.51437393,819.8973328
2019,1,11,25.62902712,1015.364403
2019,1,12,31.98545434,2075.045064
2019,1,13,23.89727408,1577.112643
2019,1,14,31.45693752,2528.249709
2019,1,15,25.92899413,2147.999472
2019,1,16,38.24870087,4878.20488
2019,1,17,33.54284288,4926.41437
2019,1,18,22.52011413,2419.384576
2019,1,19,36.67905509,2668.001714
2019,1,20,22.96879393,545.2551054
2019,1,21,22.42188852,392.2688711
2019,1,22,21.26832901,263.888344
2019,1,23,28.66311873,1248.939643
2019,1,0,35.31641724,2141.340709
2019,1,1,33.21997456,1819.496004
2019,1,2,26.3495539,944.9228321
2019,1,3,21.47802116,383.8641018
2019,1,4,24.62459018,881.9329987
2019,1,5,27.71507872,1360.204749
2019,1,6,24.65109336,912.3875516
2019,1,7,27.23332889,1174.308546
2019,1,8,25.31864904,822.066019
2019,1,9,24.91777395,923.689461
2019,1,10,26.10550232,1011.657149
2019,1,11,25.15258032,913.9247199
2019,1,12,23.48860389,577.0488591
2019,1,13,32.15520822,1933.490763
2019,1,14,38.64719388,3293.899785
2019,1,15,39.60279077,3705.123875
2019,1,16,48.45695398,6765.864135
2019,1,17,46.60308943,5930.231618
2019,1,18,51.65621183,9599.338277
2019,1,19,53.03998254,9775.314626
2019,1,20,42.50042124,5554.303273
2019,1,21,36.62013889,2796.82419
2019,1,22,34.64300514,2314.781298
2019,1,23,34.56540399,2036.712736
2019,1,0,31.66208606,1608.184739
2019,1,1,31.12998441,1473.211418
2019,1,2,23.65664881,583.2621077
2019,1,3,20.35695467,125.9159846
2019,1,4,20.98566917,274.288264
2019,1,5,20.64463923,110.8713627
2019,1,6,22.26740396,283.7008036
2019,1,7,20.17965913,128.6521242
2019,1,8,21.87803963,357.8513885
2019,1,9,24.93700139,849.42304
2019,1,10,26.30097101,1031.419361
2019,1,11,29.42702571,1645.338069
2019,1,12,35.83637397,2963.143007
2019,1,13,36.59878897,3144.940961
2019,1,14,39.23003624,3799.153263
2019,1,15,43.9397063,5414.042798
2019,1,16,39.64740861,4204.83106
2019,1,17,35.76520905,2600.577949
2019,1,18,29.33893908,2041.996824
2019,1,19,33.06165841,1932.419176
2019,1,20,32.72127079,1892.529107
2019,1,21,29.78464989,1397.798573
2019,1,22,34.82547064,2229.565137
2019,1,23,24.6239806,734.3371553
2019,1,0,22.17141508,299.7887043
2019,1,1,17.83880921,-31.48645829
2019,1,2,18.50090132,-30.98061837
2019,1,3,18.66132914,39.39267301
2019,1,4,21.75505107,406.345897
2019,1,5,25.22499273,954.2740061
2019,1,6,24.89737674,912.8858811
2019,1,7,25.13069398,895.716134
2019,1,8,20.72641604,750.3908742
2019,1,9,20.71332687,909.7807048
2019,1,10,20.70023769,1069.170535
2019,1,11,20.68714852,1228.560366
2019,1,12,20.67405935,1387.950197
2019,1,13,20.66097018,1547.340027
2019,1,14,20.64788101,1706.729858
2019,1,15,20.63479183,1866.119688
2019,1,16,20.62170266,2025.509519
2019,1,17,20.60861349,2184.89935
2019,1,18,38.34183285,3253.996627
2019,1,19,37.19804525,3019.657858
2019,1,20,34.90114381,2319.349714
2019,1,21,35.92286795,2545.497074
2019,1,22,24.87150922,844.6554455
2019,1,23,19.53150912,-32.20088631
2019,1,0,18.52275417,-33.3838849
2019,1,1,12.70411941,-28.22712056
2019,1,2,14.71211185,-28.73854397
2019,1,3,16.99470094,-33.22854518
2019,1,4,19.35000922,100.8702929
2019,1,5,25.47850887,1151.31225
2019,1,6,28.71763386,1596.747958
2019,1,7,22.3030741,294.3849588
2019,1,8,24.03485487,655.9517745
2019,1,9,27.24334761,1245.082889
2019,1,10,26.53358116,1057.668458
2019,1,11,27.47433899,1281.029016
2019,1,12,39.05590887,3833.379224
2019,1,13,48.4924072,7633.998001
2019,1,14,51.73800639,9059.797852
2019,1,15,47.29602953,6935.984313
2019,1,16,43.45464828,4940.156812
2019,1,17,28.92143302,1903.265368
2019,1,18,28.783105,1892.939687
2019,1,19,29.48621481,1290.844274
2019,1,20,35.70771906,2567.06721
2019,1,21,34.93111967,2259.363621
2019,1,22,34.36975607,2094.853541
2019,1,23,35.85899409,2567.681862
2019,1,0,31.9310539,1760.554369
2019,1,1,27.93698898,1239.025245
2019,1,2,16.21428204,135.4707372
2019,1,3,16.05318646,-26.75999276
2019,1,4,19.61033843,-29.19832146
2019,1,5,19.68401408,125.1781478
2019,1,6,26.02719898,1161.302343
2019,1,7,33.53436953,2996.446294
2019,1,8,38.53831367,4186.806974
2019,1,9,35.98626877,3105.562982
2019,1,10,34.39553,2956.190024
2019,1,11,39.28446181,4123.362354
2019,1,12,43.96861376,6150.985956
2019,1,13,48.22468632,7212.808076
2019,1,14,48.62088297,7664.19942
2019,1,15,49.88789213,8424.709151
2019,1,16,52.70243096,10150.38685
2019,1,17,44.29000949,8382.504323
2019,1,18,50.88112054,8030.746352
2019,1,19,44.25306348,5534.22421
2019,1,20,36.5925445,2906.035628
2019,1,21,35.52216869,2471.739883
2019,1,22,40.92827707,3854.695144
2019,1,23,31.70051154,1709.147702
2019,1,0,26.12677277,988.5572761
2019,1,1,29.79082863,1442.997586
2019,1,2,26.44571046,970.101479
2019,1,3,26.69047784,1064.734191
2019,1,4,22.11019404,474.3162957
2019,1,5,14.44533926,-24.39530685
2019,1,6,12.91061326,-32.52703219
2019,1,7,13.45471992,-33.17964533
2019,1,8,15.37262423,-31.55056921
2019,1,9,19.91094187,182.6039837
2019,1,10,21.42877544,231.6832157
2019,1,11,25.84286538,996.1648581
2019,1,12,21.0261891,350.7082056
2019,1,13,22.85710974,560.0950019
2019,1,14,30.16284873,2259.05254
2019,1,15,50.30854153,8585.993824
2019,1,16,50.76134195,8700.2836
2019,1,17,52.45280651,9741.97282
2019,1,18,42.82612652,7552.041633
2019,1,19,49.84538764,7852.901253
2019,1,20,32.02916383,4527.390993
2019,1,21,29.35482376,3876.690603
2019,1,22,26.6804837,3225.990212
2019,1,23,24.00614363,2575.289821
2019,1,0,21.33180356,1924.589431
2019,1,1,18.65746349,1273.88904
2019,1,2,15.98312342,623.1886492
2019,1,3,13.30878336,-27.51174149
2019,1,4,14.86171781,-31.73838961
2019,1,5,13.11562375,-31.47172738
2019,1,6,15.59027697,-32.34895626
2019,1,7,14.06217931,-33.25308207
2019,1,8,15.48091296,-37.79977786
2019,1,9,16.09558869,-10.52406605
2019,1,10,22.16228403,440.55559
2019,1,11,21.80738128,341.0250261
2019,1,12,21.62703634,465.745013
2019,1,13,22.80831896,465.8026795
2019,1,14,36.08396885,3419.708168
2019,1,15,41.81499297,4747.463003
2019,1,16,43.57826851,5762.874523
2019,1,17,43.19553347,5198.746135
2019,1,18,37.17492443,4823.315312
2019,1,19,44.19396829,5657.720083
2019,1,20,37.49871956,3302.965738
2019,1,21,36.25193896,2858.596947
2019,1,22,37.29639419,2964.360007
2019,1,23,35.26070913,2652.583194
2019,1,0,33.13182393,2375.141046
2019,1,1,30.47084793,1537.518831
2019,1,2,21.40156992,320.6359006
2019,1,3,20.73565633,263.4379936
2019,1,4,22.45524906,577.6994065
2019,1,5,19.25963411,96.96384439
2019,1,6,16.3785243,-35.75252802
2019,1,7,21.083654,247.9967636
2019,1,8,18.18325922,96.34636078
2019,1,9,19.58974288,185.2693205
2019,1,10,19.87101901,183.5038859
2019,1,11,23.34077278,813.6994326
2019,1,12,31.1844327,2025.543994
2019,1,13,42.23211301,5245.476444
2019,1,14,49.27404796,7902.053998
2019,1,15,48.89320265,8408.158959
2019,1,16,48.66320214,8253.102153
2019,1,17,42.72719841,5705.68831
2019,1,18,23.44173503,3513.258266
2019,1,19,36.47771827,3278.463988
2019,1,20,26.16655852,924.240777
2019,1,21,28.49547902,1391.663115
2019,1,22,28.70215368,1345.762389
2019,1,23,25.97342935,978.4769415
2019,1,0,22.57500249,448.8809955
2019,1,1,23.12535545,623.1941985
2019,1,2,30.20801865,1673.548353
2019,1,3,24.30176449,840.5785241
2019,1,4,21.5606591,178.5216955
2019,1,5,23.63466439,727.5923668
2019,1,6,19.20359718,163.5785532
2019,1,7,18.98460898,9.577217665
2019,1,8,17.18530977,-23.88821019
2019,1,9,16.3959243,-31.29935085
2019,1,10,17.89252922,129.4053077
2019,1,11,20.97744413,544.445721
2019,1,12,33.73444398,2537.757661
2019,1,13,44.01008313,5805.659015
2019,1,14,40.25872764,5800.902912
2019,1,15,43.88563873,5706.685612
2019,1,16,33.58651543,5162.376795
2019,1,17,33.13371292,5086.127261
2019,1,18,32.68091041,5009.877726
2019,1,19,32.2281079,4933.628192
2019,1,20,31.77530539,4857.378658
2019,1,21,31.32250288,4781.129123
2019,1,22,30.86970038,4704.879589
2019,1,23,30.41689787,4628.630054
2019,1,0,29.96409536,4552.38052
2019,1,1,29.51129285,4476.130986
2019,1,2,29.05849034,4399.881451
2019,1,3,28.60568784,4323.631917
2019,1,4,28.15288533,4247.382383
2019,1,5,27.70008282,4171.132848
2019,1,6,27.24728031,4094.883314
2019,1,7,26.7944778,4018.63378
2019,1,8,26.34167529,3942.384245
2019,1,9,25.88887279,3866.134711
2019,1,10,25.43607028,3789.885176
2019,1,11,24.98326777,3713.635642
2019,1,12,24.53046526,3637.386108
2019,1,13,24.07766275,3561.136573
2019,1,14,23.62486025,3484.887039
2019,1,15,23.17205774,3408.637505
2019,1,16,22.71925523,3332.38797
2019,1,17,22.26645272,3256.138436
2019,1,18,21.81365021,3179.888902
2019,1,19,21.3608477,3103.639367
2019,1,20,20.9080452,3027.389833
2019,1,21,20.45524269,2951.140298
2019,1,22,20.00244018,2874.890764
2019,1,23,19.54963767,2798.64123
2019,1,0,19.09683516,2722.391695
2019,1,1,18.64403265,2646.142161
2019,1,2,18.19123015,2569.892627
2019,1,3,17.73842764,2493.643092
2019,1,4,17.28562513,2417.393558
2019,1,5,16.83282262,2341.144024
2019,1,6,16.38002011,2264.894489
2019,1,7,15.92721761,2188.644955
2019,1,8,15.4744151,2112.39542
2019,1,9,15.02161259,2036.145886
2019,1,10,14.56881008,1959.896352
2019,1,11,14.11600757,1883.646817
2019,1,12,13.66320506,1807.397283
2019,1,13,13.21040256,1731.147749
2019,1,14,12.75760005,1654.898214
2019,1,15,12.30479754,1578.64868
2019,1,16,11.85199503,1502.399145
2019,1,17,11.39919252,1426.149611
2019,1,18,10.94639002,1349.900077
2019,1,19,10.49358751,1273.650542
2019,1,20,10.040785,1197.401008
2019,1,21,9.587982491,1121.151474
2019,1,22,9.135179982,1044.901939
2019,1,23,8.682377474,968.6524049
2019,1,0,8.229574966,892.4028706
2019,1,1,7.776772458,816.1533362
2019,1,2,7.32396995,739.9038018
2019,1,3,6.871167441,663.6542675
2019,1,4,6.418364933,587.4047331
2019,1,5,5.965562425,511.1551988
2019,1,6,5.866680983,487.4979925
2019,1,7,5.76779954,463.8407863
2019,1,8,5.668918098,440.1835801
2019,1,9,5.570036656,416.5263738
2019,1,10,5.471155213,392.8691676
2019,1,11,5.372273771,369.2119614
2019,1,12,5.273392329,345.5547552
2019,1,13,5.174510886,321.8975489
2019,1,14,5.075629444,298.2403427
2019,1,15,4.976748002,274.5831365
2019,1,16,4.87786656,250.9259303
2019,1,17,4.778985117,227.268724
2019,1,18,4.680103675,203.6115178
2019,1,19,4.581222233,179.9543116
2019,1,20,4.48234079,156.2971053
2019,1,21,4.383459348,132.6398991
2019,1,22,4.284577906,108.9826929
2019,1,23,4.185696463,85.32548666
2019,1,0,4.086815021,61.66828043
2019,1,1,3.987933579,38.01107421
2019,1,2,3.889052136,14.35386798
2019,1,3,3.790170694,-9.303338246
2019,1,4,12.21409525,-29.45761962
2019,1,5,12.30220405,-27.16826819
2019,1,6,17.87234925,-21.34499709
2019,1,7,18.41506543,63.72566628
2019,1,8,21.18202653,509.0231641
2019,1,9,23.7530589,926.442244
2019,1,10,26.38063378,1175.764239
2019,1,11,19.87298904,190.7465943
2019,1,12,16.75417917,-48.35969292
2019,1,13,17.33733441,-36.047571
2019,1,14,23.12324394,505.9187886
2019,1,15,33.00263393,2682.08665
2019,1,16,46.02040801,6783.566235
2019,1,17,28.57615005,3620.026029
2019,1,18,47.05700504,7865.271402
2019,1,19,40.04738772,4369.829579
2019,1,20,38.36829852,3717.398681
2019,1,21,37.4438182,3134.583976
2019,1,22,39.24521199,3877.711574
2019,1,23,35.36516734,2803.717264
2019,1,0,36.70759905,3101.772875
2019,1,1,37.96478406,3387.184503
2019,1,2,31.99070493,2106.339131
2019,1,3,28.48914383,1648.137953
2019,1,4,27.21220963,1365.875884
2019,1,5,25.40949564,891.6259267
2019,1,6,26.54558508,1253.961346
2019,1,7,20.67897901,110.391515
2019,1,8,15.87609933,-20.66235749
2019,1,9,16.34170422,-6.701145236
2019,1,10,20.36534518,300.0787214
